"","datetime_est","datetime_utc","sun","sky_cover"
"426",2024-01-18 17:00:00,2024-01-18 22:00:00,1,8
"427",2024-01-18 18:00:00,2024-01-18 23:00:00,0,8
"428",2024-01-18 19:00:00,2024-01-19,0,8
"429",2024-01-18 20:00:00,2024-01-19 01:00:00,0,8
"430",2024-01-18 21:00:00,2024-01-19 02:00:00,0,8
"431",2024-01-18 22:00:00,2024-01-19 03:00:00,0,8
"432",2024-01-18 23:00:00,2024-01-19 04:00:00,0,8
"433",2024-01-19,2024-01-19 05:00:00,0,8
"434",2024-01-19 01:00:00,2024-01-19 06:00:00,0,8.5
"435",2024-01-19 02:00:00,2024-01-19 07:00:00,0,8
"436",2024-01-19 03:00:00,2024-01-19 08:00:00,0,8
"437",2024-01-19 04:00:00,2024-01-19 09:00:00,0,8
"438",2024-01-19 05:00:00,2024-01-19 10:00:00,0,8
"439",2024-01-19 06:00:00,2024-01-19 11:00:00,0,8
"440",2024-01-19 07:00:00,2024-01-19 12:00:00,0,8.5
"441",2024-01-19 08:00:00,2024-01-19 13:00:00,0,8
"442",2024-01-19 09:00:00,2024-01-19 14:00:00,1,8
"443",2024-01-19 10:00:00,2024-01-19 15:00:00,1,8
"444",2024-01-19 11:00:00,2024-01-19 16:00:00,1,8
"445",2024-01-19 12:00:00,2024-01-19 17:00:00,1,8
"446",2024-01-19 13:00:00,2024-01-19 18:00:00,1,7
"447",2024-01-19 14:00:00,2024-01-19 19:00:00,1,7.33333333333333
"448",2024-01-19 15:00:00,2024-01-19 20:00:00,1,8
"449",2024-01-19 16:00:00,2024-01-19 21:00:00,1,8
"450",2024-01-19 17:00:00,2024-01-19 22:00:00,1,8
"451",2024-01-19 18:00:00,2024-01-19 23:00:00,0,8
"452",2024-01-19 19:00:00,2024-01-20,0,8
"453",2024-01-19 20:00:00,2024-01-20 01:00:00,0,8
"454",2024-01-19 21:00:00,2024-01-20 02:00:00,0,8
"455",2024-01-19 22:00:00,2024-01-20 03:00:00,0,8
"456",2024-01-19 23:00:00,2024-01-20 04:00:00,0,8
"457",2024-01-20,2024-01-20 05:00:00,0,8
"458",2024-01-20 01:00:00,2024-01-20 06:00:00,0,8
"459",2024-01-20 02:00:00,2024-01-20 07:00:00,0,8
"460",2024-01-20 03:00:00,2024-01-20 08:00:00,0,8
"461",2024-01-20 04:00:00,2024-01-20 09:00:00,0,8
"462",2024-01-20 05:00:00,2024-01-20 10:00:00,0,8
"463",2024-01-20 06:00:00,2024-01-20 11:00:00,0,7.5
"464",2024-01-20 07:00:00,2024-01-20 12:00:00,0,7
"465",2024-01-20 08:00:00,2024-01-20 13:00:00,1,8
"466",2024-01-20 09:00:00,2024-01-20 14:00:00,1,8
"467",2024-01-20 10:00:00,2024-01-20 15:00:00,1,7
"468",2024-01-20 11:00:00,2024-01-20 16:00:00,1,7
"469",2024-01-20 12:00:00,2024-01-20 17:00:00,1,7
"470",2024-01-20 13:00:00,2024-01-20 18:00:00,1,4
"471",2024-01-20 14:00:00,2024-01-20 19:00:00,1,2
"472",2024-01-20 15:00:00,2024-01-20 20:00:00,1,2
"473",2024-01-20 16:00:00,2024-01-20 21:00:00,1,2
"474",2024-01-20 17:00:00,2024-01-20 22:00:00,1,2
"475",2024-01-20 18:00:00,2024-01-20 23:00:00,0,7
"476",2024-01-20 19:00:00,2024-01-21,0,4
"477",2024-01-20 20:00:00,2024-01-21 01:00:00,0,0
"478",2024-01-20 21:00:00,2024-01-21 02:00:00,0,0
"479",2024-01-20 22:00:00,2024-01-21 03:00:00,0,0
"480",2024-01-20 23:00:00,2024-01-21 04:00:00,0,0
"481",2024-01-21,2024-01-21 05:00:00,0,0
"482",2024-01-21 01:00:00,2024-01-21 06:00:00,0,0
"483",2024-01-21 02:00:00,2024-01-21 07:00:00,0,0
"484",2024-01-21 03:00:00,2024-01-21 08:00:00,0,0
"485",2024-01-21 04:00:00,2024-01-21 09:00:00,0,0
"486",2024-01-21 05:00:00,2024-01-21 10:00:00,0,0
"487",2024-01-21 06:00:00,2024-01-21 11:00:00,0,0
"488",2024-01-21 07:00:00,2024-01-21 12:00:00,0,0
"489",2024-01-21 08:00:00,2024-01-21 13:00:00,1,0
"490",2024-01-21 09:00:00,2024-01-21 14:00:00,1,0
"491",2024-01-21 10:00:00,2024-01-21 15:00:00,1,0
"492",2024-01-21 11:00:00,2024-01-21 16:00:00,1,0
"493",2024-01-21 12:00:00,2024-01-21 17:00:00,1,2
"494",2024-01-21 13:00:00,2024-01-21 18:00:00,1,2
"495",2024-01-21 14:00:00,2024-01-21 19:00:00,1,4
"496",2024-01-21 15:00:00,2024-01-21 20:00:00,1,7
"497",2024-01-21 16:00:00,2024-01-21 21:00:00,1,7
"498",2024-01-21 17:00:00,2024-01-21 22:00:00,1,7
"499",2024-01-21 18:00:00,2024-01-21 23:00:00,0,7
"500",2024-01-21 19:00:00,2024-01-22,0,4
"501",2024-01-21 20:00:00,2024-01-22 01:00:00,0,2
"502",2024-01-21 21:00:00,2024-01-22 02:00:00,0,0
"503",2024-01-21 22:00:00,2024-01-22 03:00:00,0,0
"504",2024-01-21 23:00:00,2024-01-22 04:00:00,0,2
"505",2024-01-22,2024-01-22 05:00:00,0,4
"506",2024-01-22 01:00:00,2024-01-22 06:00:00,0,4
"507",2024-01-22 02:00:00,2024-01-22 07:00:00,0,7
"508",2024-01-22 03:00:00,2024-01-22 08:00:00,0,7
"509",2024-01-22 04:00:00,2024-01-22 09:00:00,0,7
"510",2024-01-22 05:00:00,2024-01-22 10:00:00,0,7
"511",2024-01-22 06:00:00,2024-01-22 11:00:00,0,7
"512",2024-01-22 07:00:00,2024-01-22 12:00:00,0,7
"513",2024-01-22 08:00:00,2024-01-22 13:00:00,1,8
"514",2024-01-22 09:00:00,2024-01-22 14:00:00,1,7
"515",2024-01-22 10:00:00,2024-01-22 15:00:00,1,7
"516",2024-01-22 11:00:00,2024-01-22 16:00:00,1,7
"517",2024-01-22 12:00:00,2024-01-22 17:00:00,1,4
"518",2024-01-22 13:00:00,2024-01-22 18:00:00,1,2
"519",2024-01-22 14:00:00,2024-01-22 19:00:00,1,2
"520",2024-01-22 15:00:00,2024-01-22 20:00:00,1,4
"521",2024-01-22 16:00:00,2024-01-22 21:00:00,1,7
"522",2024-01-22 17:00:00,2024-01-22 22:00:00,1,7
"523",2024-01-22 18:00:00,2024-01-22 23:00:00,0,8
"524",2024-01-22 19:00:00,2024-01-23,0,8
"525",2024-01-22 20:00:00,2024-01-23 01:00:00,0,8
"526",2024-01-22 21:00:00,2024-01-23 02:00:00,0,8
"527",2024-01-22 22:00:00,2024-01-23 03:00:00,0,8
"528",2024-01-22 23:00:00,2024-01-23 04:00:00,0,7
"529",2024-01-23,2024-01-23 05:00:00,0,8
"530",2024-01-23 01:00:00,2024-01-23 06:00:00,0,8
"531",2024-01-23 02:00:00,2024-01-23 07:00:00,0,8
"532",2024-01-23 03:00:00,2024-01-23 08:00:00,0,8
"533",2024-01-23 04:00:00,2024-01-23 09:00:00,0,8
"534",2024-01-23 05:00:00,2024-01-23 10:00:00,0,8
"535",2024-01-23 06:00:00,2024-01-23 11:00:00,0,8
"536",2024-01-23 07:00:00,2024-01-23 12:00:00,0,8
"537",2024-01-23 08:00:00,2024-01-23 13:00:00,1,8
"538",2024-01-23 09:00:00,2024-01-23 14:00:00,1,8
"539",2024-01-23 10:00:00,2024-01-23 15:00:00,1,8
"540",2024-01-23 11:00:00,2024-01-23 16:00:00,1,8
"541",2024-01-23 12:00:00,2024-01-23 17:00:00,1,8
"542",2024-01-23 13:00:00,2024-01-23 18:00:00,1,8
"543",2024-01-23 14:00:00,2024-01-23 19:00:00,1,8
"544",2024-01-23 15:00:00,2024-01-23 20:00:00,1,8
"545",2024-01-23 16:00:00,2024-01-23 21:00:00,1,8
"546",2024-01-23 17:00:00,2024-01-23 22:00:00,1,8
"547",2024-01-23 18:00:00,2024-01-23 23:00:00,0,8
"548",2024-01-23 19:00:00,2024-01-24,0,8
"549",2024-01-23 20:00:00,2024-01-24 01:00:00,0,8
"550",2024-01-23 21:00:00,2024-01-24 02:00:00,0,8
"551",2024-01-23 22:00:00,2024-01-24 03:00:00,0,8
"552",2024-01-23 23:00:00,2024-01-24 04:00:00,0,8
"553",2024-01-24,2024-01-24 05:00:00,0,8
"554",2024-01-24 01:00:00,2024-01-24 06:00:00,0,8
"555",2024-01-24 02:00:00,2024-01-24 07:00:00,0,8
"556",2024-01-24 03:00:00,2024-01-24 08:00:00,0,8
"557",2024-01-24 04:00:00,2024-01-24 09:00:00,0,8
"558",2024-01-24 05:00:00,2024-01-24 10:00:00,0,8
"559",2024-01-24 06:00:00,2024-01-24 11:00:00,0,8
"560",2024-01-24 07:00:00,2024-01-24 12:00:00,0,8
"561",2024-01-24 08:00:00,2024-01-24 13:00:00,1,8
"562",2024-01-24 09:00:00,2024-01-24 14:00:00,1,8
"563",2024-01-24 10:00:00,2024-01-24 15:00:00,1,8
"564",2024-01-24 11:00:00,2024-01-24 16:00:00,1,8
"565",2024-01-24 12:00:00,2024-01-24 17:00:00,1,8
"566",2024-01-24 13:00:00,2024-01-24 18:00:00,1,8
"567",2024-01-24 14:00:00,2024-01-24 19:00:00,1,8
"568",2024-01-24 15:00:00,2024-01-24 20:00:00,1,8
"569",2024-01-24 16:00:00,2024-01-24 21:00:00,1,8
"570",2024-01-24 17:00:00,2024-01-24 22:00:00,1,8
"571",2024-01-24 18:00:00,2024-01-24 23:00:00,0,8
"572",2024-01-24 19:00:00,2024-01-25,0,8
"573",2024-01-24 20:00:00,2024-01-25 01:00:00,0,8
"574",2024-01-24 21:00:00,2024-01-25 02:00:00,0,8
"575",2024-01-24 22:00:00,2024-01-25 03:00:00,0,8
"576",2024-01-24 23:00:00,2024-01-25 04:00:00,0,8
"577",2024-01-25,2024-01-25 05:00:00,0,9
"578",2024-01-25 01:00:00,2024-01-25 06:00:00,0,9
"579",2024-01-25 02:00:00,2024-01-25 07:00:00,0,9
"580",2024-01-25 03:00:00,2024-01-25 08:00:00,0,9
"581",2024-01-25 04:00:00,2024-01-25 09:00:00,0,9
"582",2024-01-25 05:00:00,2024-01-25 10:00:00,0,9
"583",2024-01-25 06:00:00,2024-01-25 11:00:00,0,9
"584",2024-01-25 07:00:00,2024-01-25 12:00:00,0,9
"585",2024-01-25 08:00:00,2024-01-25 13:00:00,1,9
"586",2024-01-25 09:00:00,2024-01-25 14:00:00,1,9
"587",2024-01-25 10:00:00,2024-01-25 15:00:00,1,9
"588",2024-01-25 11:00:00,2024-01-25 16:00:00,1,9
"589",2024-01-25 12:00:00,2024-01-25 17:00:00,1,8
"590",2024-01-25 13:00:00,2024-01-25 18:00:00,1,8
"591",2024-01-25 14:00:00,2024-01-25 19:00:00,1,8
"592",2024-01-25 15:00:00,2024-01-25 20:00:00,1,8
"593",2024-01-25 16:00:00,2024-01-25 21:00:00,1,8
"594",2024-01-25 17:00:00,2024-01-25 22:00:00,1,8
"595",2024-01-25 18:00:00,2024-01-25 23:00:00,0,8
"596",2024-01-25 19:00:00,2024-01-26,0,8
"597",2024-01-25 20:00:00,2024-01-26 01:00:00,0,8
"598",2024-01-25 21:00:00,2024-01-26 02:00:00,0,8
"599",2024-01-25 22:00:00,2024-01-26 03:00:00,0,8
"600",2024-01-25 23:00:00,2024-01-26 04:00:00,0,8
"601",2024-01-26,2024-01-26 05:00:00,0,7.5
"602",2024-01-26 01:00:00,2024-01-26 06:00:00,0,8
"603",2024-01-26 02:00:00,2024-01-26 07:00:00,0,8
"604",2024-01-26 03:00:00,2024-01-26 08:00:00,0,8
"605",2024-01-26 04:00:00,2024-01-26 09:00:00,0,8
"606",2024-01-26 05:00:00,2024-01-26 10:00:00,0,8
"607",2024-01-26 06:00:00,2024-01-26 11:00:00,0,8
"608",2024-01-26 07:00:00,2024-01-26 12:00:00,0,8
"609",2024-01-26 08:00:00,2024-01-26 13:00:00,1,8
"610",2024-01-26 09:00:00,2024-01-26 14:00:00,1,8
"611",2024-01-26 10:00:00,2024-01-26 15:00:00,1,8
"612",2024-01-26 11:00:00,2024-01-26 16:00:00,1,8
"613",2024-01-26 12:00:00,2024-01-26 17:00:00,1,8
"614",2024-01-26 13:00:00,2024-01-26 18:00:00,1,8
"615",2024-01-26 14:00:00,2024-01-26 19:00:00,1,8
"616",2024-01-26 15:00:00,2024-01-26 20:00:00,1,8
"617",2024-01-26 16:00:00,2024-01-26 21:00:00,1,8
"618",2024-01-26 17:00:00,2024-01-26 22:00:00,1,8
"619",2024-01-26 18:00:00,2024-01-26 23:00:00,0,8
"620",2024-01-26 19:00:00,2024-01-27,0,8
"621",2024-01-26 20:00:00,2024-01-27 01:00:00,0,8
"622",2024-01-26 21:00:00,2024-01-27 02:00:00,0,8
"623",2024-01-26 22:00:00,2024-01-27 03:00:00,0,8
"624",2024-01-26 23:00:00,2024-01-27 04:00:00,0,8
"625",2024-01-27,2024-01-27 05:00:00,0,8
"626",2024-01-27 01:00:00,2024-01-27 06:00:00,0,8
"627",2024-01-27 02:00:00,2024-01-27 07:00:00,0,8
"628",2024-01-27 03:00:00,2024-01-27 08:00:00,0,8
"629",2024-01-27 04:00:00,2024-01-27 09:00:00,0,8
"630",2024-01-27 05:00:00,2024-01-27 10:00:00,0,8
"631",2024-01-27 06:00:00,2024-01-27 11:00:00,0,8
"632",2024-01-27 07:00:00,2024-01-27 12:00:00,0,8
"633",2024-01-27 08:00:00,2024-01-27 13:00:00,1,8
"634",2024-01-27 09:00:00,2024-01-27 14:00:00,1,8
"635",2024-01-27 10:00:00,2024-01-27 15:00:00,1,8
"636",2024-01-27 11:00:00,2024-01-27 16:00:00,1,8
"637",2024-01-27 12:00:00,2024-01-27 17:00:00,1,8
"638",2024-01-27 13:00:00,2024-01-27 18:00:00,1,8
"639",2024-01-27 14:00:00,2024-01-27 19:00:00,1,8
"640",2024-01-27 15:00:00,2024-01-27 20:00:00,1,8
"641",2024-01-27 16:00:00,2024-01-27 21:00:00,1,8
"642",2024-01-27 17:00:00,2024-01-27 22:00:00,1,8
"643",2024-01-27 18:00:00,2024-01-27 23:00:00,0,8
"644",2024-01-27 19:00:00,2024-01-28,0,8
"645",2024-01-27 20:00:00,2024-01-28 01:00:00,0,8
"646",2024-01-27 21:00:00,2024-01-28 02:00:00,0,8
"647",2024-01-27 22:00:00,2024-01-28 03:00:00,0,7.5
"648",2024-01-27 23:00:00,2024-01-28 04:00:00,0,8
"649",2024-01-28,2024-01-28 05:00:00,0,8
"650",2024-01-28 01:00:00,2024-01-28 06:00:00,0,8
"651",2024-01-28 02:00:00,2024-01-28 07:00:00,0,8
"652",2024-01-28 03:00:00,2024-01-28 08:00:00,0,8
"653",2024-01-28 04:00:00,2024-01-28 09:00:00,0,8
"654",2024-01-28 05:00:00,2024-01-28 10:00:00,0,8
"655",2024-01-28 06:00:00,2024-01-28 11:00:00,0,8
"656",2024-01-28 07:00:00,2024-01-28 12:00:00,0,8
"657",2024-01-28 08:00:00,2024-01-28 13:00:00,1,8
"658",2024-01-28 09:00:00,2024-01-28 14:00:00,1,8
"659",2024-01-28 10:00:00,2024-01-28 15:00:00,1,8
"660",2024-01-28 11:00:00,2024-01-28 16:00:00,1,8
"661",2024-01-28 12:00:00,2024-01-28 17:00:00,1,8
"662",2024-01-28 13:00:00,2024-01-28 18:00:00,1,8
"663",2024-01-28 14:00:00,2024-01-28 19:00:00,1,8
"664",2024-01-28 15:00:00,2024-01-28 20:00:00,1,8
"665",2024-01-28 16:00:00,2024-01-28 21:00:00,1,8
"666",2024-01-28 17:00:00,2024-01-28 22:00:00,1,8
"667",2024-01-28 18:00:00,2024-01-28 23:00:00,0,8
"668",2024-01-28 19:00:00,2024-01-29,0,8
"669",2024-01-28 20:00:00,2024-01-29 01:00:00,0,8
"670",2024-01-28 21:00:00,2024-01-29 02:00:00,0,8
"671",2024-01-28 22:00:00,2024-01-29 03:00:00,0,8
"672",2024-01-28 23:00:00,2024-01-29 04:00:00,0,8
"673",2024-01-29,2024-01-29 05:00:00,0,8
"674",2024-01-29 01:00:00,2024-01-29 06:00:00,0,8
"675",2024-01-29 02:00:00,2024-01-29 07:00:00,0,8
"676",2024-01-29 03:00:00,2024-01-29 08:00:00,0,8
"677",2024-01-29 04:00:00,2024-01-29 09:00:00,0,8
"678",2024-01-29 05:00:00,2024-01-29 10:00:00,0,8
"679",2024-01-29 06:00:00,2024-01-29 11:00:00,0,8
"680",2024-01-29 07:00:00,2024-01-29 12:00:00,0,8
"681",2024-01-29 08:00:00,2024-01-29 13:00:00,1,8
"682",2024-01-29 09:00:00,2024-01-29 14:00:00,1,8
"683",2024-01-29 10:00:00,2024-01-29 15:00:00,1,8
"684",2024-01-29 11:00:00,2024-01-29 16:00:00,1,8
"685",2024-01-29 12:00:00,2024-01-29 17:00:00,1,8
"686",2024-01-29 13:00:00,2024-01-29 18:00:00,1,8
"687",2024-01-29 14:00:00,2024-01-29 19:00:00,1,8
"688",2024-01-29 15:00:00,2024-01-29 20:00:00,1,8
"689",2024-01-29 16:00:00,2024-01-29 21:00:00,1,8
"690",2024-01-29 17:00:00,2024-01-29 22:00:00,1,8
"691",2024-01-29 18:00:00,2024-01-29 23:00:00,0,8
"692",2024-01-29 19:00:00,2024-01-30,0,8
"693",2024-01-29 20:00:00,2024-01-30 01:00:00,0,8
"694",2024-01-29 21:00:00,2024-01-30 02:00:00,0,8
"695",2024-01-29 22:00:00,2024-01-30 03:00:00,0,8
"696",2024-01-29 23:00:00,2024-01-30 04:00:00,0,8
"697",2024-01-30,2024-01-30 05:00:00,0,8
"698",2024-01-30 01:00:00,2024-01-30 06:00:00,0,8
"699",2024-01-30 02:00:00,2024-01-30 07:00:00,0,8
"700",2024-01-30 03:00:00,2024-01-30 08:00:00,0,8
"701",2024-01-30 04:00:00,2024-01-30 09:00:00,0,8
"702",2024-01-30 05:00:00,2024-01-30 10:00:00,0,8
"703",2024-01-30 06:00:00,2024-01-30 11:00:00,0,8
"704",2024-01-30 07:00:00,2024-01-30 12:00:00,0,8
"705",2024-01-30 08:00:00,2024-01-30 13:00:00,1,8
"706",2024-01-30 09:00:00,2024-01-30 14:00:00,1,8
"707",2024-01-30 10:00:00,2024-01-30 15:00:00,1,8
"708",2024-01-30 11:00:00,2024-01-30 16:00:00,1,8
"709",2024-01-30 12:00:00,2024-01-30 17:00:00,1,8
"710",2024-01-30 13:00:00,2024-01-30 18:00:00,1,8
"711",2024-01-30 14:00:00,2024-01-30 19:00:00,1,8
"712",2024-01-30 15:00:00,2024-01-30 20:00:00,1,8
"713",2024-01-30 16:00:00,2024-01-30 21:00:00,1,8
"714",2024-01-30 17:00:00,2024-01-30 22:00:00,1,8
"715",2024-01-30 18:00:00,2024-01-30 23:00:00,0,8
"716",2024-01-30 19:00:00,2024-01-31,0,8
"717",2024-01-30 20:00:00,2024-01-31 01:00:00,0,8
"718",2024-01-30 21:00:00,2024-01-31 02:00:00,0,8
"719",2024-01-30 22:00:00,2024-01-31 03:00:00,0,8
"720",2024-01-30 23:00:00,2024-01-31 04:00:00,0,8
"721",2024-01-31,2024-01-31 05:00:00,0,8
"722",2024-01-31 01:00:00,2024-01-31 06:00:00,0,8
"723",2024-01-31 02:00:00,2024-01-31 07:00:00,0,8
"724",2024-01-31 03:00:00,2024-01-31 08:00:00,0,8
"725",2024-01-31 04:00:00,2024-01-31 09:00:00,0,8
"726",2024-01-31 05:00:00,2024-01-31 10:00:00,0,8
"727",2024-01-31 06:00:00,2024-01-31 11:00:00,0,8
"728",2024-01-31 07:00:00,2024-01-31 12:00:00,0,8
"729",2024-01-31 08:00:00,2024-01-31 13:00:00,1,8
"730",2024-01-31 09:00:00,2024-01-31 14:00:00,1,8
"731",2024-01-31 10:00:00,2024-01-31 15:00:00,1,8
"732",2024-01-31 11:00:00,2024-01-31 16:00:00,1,8
"733",2024-01-31 12:00:00,2024-01-31 17:00:00,1,8
"734",2024-01-31 13:00:00,2024-01-31 18:00:00,1,8
"735",2024-01-31 14:00:00,2024-01-31 19:00:00,1,8
"736",2024-01-31 15:00:00,2024-01-31 20:00:00,1,8
"737",2024-01-31 16:00:00,2024-01-31 21:00:00,1,8
"738",2024-01-31 17:00:00,2024-01-31 22:00:00,1,8
"739",2024-01-31 18:00:00,2024-01-31 23:00:00,0,8
"740",2024-01-31 19:00:00,2024-02-01,0,8
"741",2024-01-31 20:00:00,2024-02-01 01:00:00,0,8
"742",2024-01-31 21:00:00,2024-02-01 02:00:00,0,8
"743",2024-01-31 22:00:00,2024-02-01 03:00:00,0,8
"744",2024-01-31 23:00:00,2024-02-01 04:00:00,0,8
"745",2024-02-01,2024-02-01 05:00:00,0,2
"746",2024-02-01 01:00:00,2024-02-01 06:00:00,0,0
"747",2024-02-01 02:00:00,2024-02-01 07:00:00,0,0
"748",2024-02-01 03:00:00,2024-02-01 08:00:00,0,0
"749",2024-02-01 04:00:00,2024-02-01 09:00:00,0,0
"750",2024-02-01 05:00:00,2024-02-01 10:00:00,0,0
"751",2024-02-01 06:00:00,2024-02-01 11:00:00,0,0
"752",2024-02-01 07:00:00,2024-02-01 12:00:00,0,2
"753",2024-02-01 08:00:00,2024-02-01 13:00:00,1,2
"754",2024-02-01 09:00:00,2024-02-01 14:00:00,1,4
"755",2024-02-01 10:00:00,2024-02-01 15:00:00,1,7
"756",2024-02-01 11:00:00,2024-02-01 16:00:00,1,7
"757",2024-02-01 12:00:00,2024-02-01 17:00:00,1,7
"758",2024-02-01 13:00:00,2024-02-01 18:00:00,1,7
"759",2024-02-01 14:00:00,2024-02-01 19:00:00,1,7
"760",2024-02-01 15:00:00,2024-02-01 20:00:00,1,8
"761",2024-02-01 16:00:00,2024-02-01 21:00:00,1,8
"762",2024-02-01 17:00:00,2024-02-01 22:00:00,1,8
"763",2024-02-01 18:00:00,2024-02-01 23:00:00,0,7
"764",2024-02-01 19:00:00,2024-02-02,0,8
"765",2024-02-01 20:00:00,2024-02-02 01:00:00,0,8
"766",2024-02-01 21:00:00,2024-02-02 02:00:00,0,4
"767",2024-02-01 22:00:00,2024-02-02 03:00:00,0,2
"768",2024-02-01 23:00:00,2024-02-02 04:00:00,0,0
"769",2024-02-02,2024-02-02 05:00:00,0,0
"770",2024-02-02 01:00:00,2024-02-02 06:00:00,0,0
"771",2024-02-02 02:00:00,2024-02-02 07:00:00,0,0
"772",2024-02-02 03:00:00,2024-02-02 08:00:00,0,7
"773",2024-02-02 04:00:00,2024-02-02 09:00:00,0,8
"774",2024-02-02 05:00:00,2024-02-02 10:00:00,0,8
"775",2024-02-02 06:00:00,2024-02-02 11:00:00,0,8
"776",2024-02-02 07:00:00,2024-02-02 12:00:00,0,8
"777",2024-02-02 08:00:00,2024-02-02 13:00:00,1,8
"778",2024-02-02 09:00:00,2024-02-02 14:00:00,1,7
"779",2024-02-02 10:00:00,2024-02-02 15:00:00,1,4
"780",2024-02-02 11:00:00,2024-02-02 16:00:00,1,7.5
"781",2024-02-02 12:00:00,2024-02-02 17:00:00,1,8
"782",2024-02-02 13:00:00,2024-02-02 18:00:00,1,8
"783",2024-02-02 14:00:00,2024-02-02 19:00:00,1,4
"784",2024-02-02 15:00:00,2024-02-02 20:00:00,1,2
"785",2024-02-02 16:00:00,2024-02-02 21:00:00,1,2
"786",2024-02-02 17:00:00,2024-02-02 22:00:00,1,0
"787",2024-02-02 18:00:00,2024-02-02 23:00:00,0,0
"788",2024-02-02 19:00:00,2024-02-03,0,0
"789",2024-02-02 20:00:00,2024-02-03 01:00:00,0,0
"790",2024-02-02 21:00:00,2024-02-03 02:00:00,0,0
"791",2024-02-02 22:00:00,2024-02-03 03:00:00,0,0
"792",2024-02-02 23:00:00,2024-02-03 04:00:00,0,0
"793",2024-02-03,2024-02-03 05:00:00,0,0
"794",2024-02-03 01:00:00,2024-02-03 06:00:00,0,0
"795",2024-02-03 02:00:00,2024-02-03 07:00:00,0,0
"796",2024-02-03 03:00:00,2024-02-03 08:00:00,0,0
"797",2024-02-03 04:00:00,2024-02-03 09:00:00,0,0
"798",2024-02-03 05:00:00,2024-02-03 10:00:00,0,0
"799",2024-02-03 06:00:00,2024-02-03 11:00:00,0,0
"800",2024-02-03 07:00:00,2024-02-03 12:00:00,0,0
"801",2024-02-03 08:00:00,2024-02-03 13:00:00,1,0
"802",2024-02-03 09:00:00,2024-02-03 14:00:00,1,0
"803",2024-02-03 10:00:00,2024-02-03 15:00:00,1,0
"804",2024-02-03 11:00:00,2024-02-03 16:00:00,1,0
"805",2024-02-03 12:00:00,2024-02-03 17:00:00,1,0
"806",2024-02-03 13:00:00,2024-02-03 18:00:00,1,0
"807",2024-02-03 14:00:00,2024-02-03 19:00:00,1,0
"808",2024-02-03 15:00:00,2024-02-03 20:00:00,1,0
"809",2024-02-03 16:00:00,2024-02-03 21:00:00,1,0
"810",2024-02-03 17:00:00,2024-02-03 22:00:00,1,0
"811",2024-02-03 18:00:00,2024-02-03 23:00:00,0,2
"812",2024-02-03 19:00:00,2024-02-04,0,2
"813",2024-02-03 20:00:00,2024-02-04 01:00:00,0,4
"814",2024-02-03 21:00:00,2024-02-04 02:00:00,0,4
"815",2024-02-03 22:00:00,2024-02-04 03:00:00,0,0
"816",2024-02-03 23:00:00,2024-02-04 04:00:00,0,0
"817",2024-02-04,2024-02-04 05:00:00,0,0
"818",2024-02-04 01:00:00,2024-02-04 06:00:00,0,0
"819",2024-02-04 02:00:00,2024-02-04 07:00:00,0,0
"820",2024-02-04 03:00:00,2024-02-04 08:00:00,0,4
"821",2024-02-04 04:00:00,2024-02-04 09:00:00,0,0
"822",2024-02-04 05:00:00,2024-02-04 10:00:00,0,0
"823",2024-02-04 06:00:00,2024-02-04 11:00:00,0,2
"824",2024-02-04 07:00:00,2024-02-04 12:00:00,0,4
"825",2024-02-04 08:00:00,2024-02-04 13:00:00,1,4
"826",2024-02-04 09:00:00,2024-02-04 14:00:00,1,4
"827",2024-02-04 10:00:00,2024-02-04 15:00:00,1,4
"828",2024-02-04 11:00:00,2024-02-04 16:00:00,1,4
"829",2024-02-04 12:00:00,2024-02-04 17:00:00,1,7
"830",2024-02-04 13:00:00,2024-02-04 18:00:00,1,4
"831",2024-02-04 14:00:00,2024-02-04 19:00:00,1,0
"832",2024-02-04 15:00:00,2024-02-04 20:00:00,1,7
"833",2024-02-04 16:00:00,2024-02-04 21:00:00,1,7
"834",2024-02-04 17:00:00,2024-02-04 22:00:00,1,7
"835",2024-02-04 18:00:00,2024-02-04 23:00:00,0,7
"836",2024-02-04 19:00:00,2024-02-05,0,7
"837",2024-02-04 20:00:00,2024-02-05 01:00:00,0,4
"838",2024-02-04 21:00:00,2024-02-05 02:00:00,0,4
"839",2024-02-04 22:00:00,2024-02-05 03:00:00,0,7
"840",2024-02-04 23:00:00,2024-02-05 04:00:00,0,7
"841",2024-02-05,2024-02-05 05:00:00,0,4
"842",2024-02-05 01:00:00,2024-02-05 06:00:00,0,2
"843",2024-02-05 02:00:00,2024-02-05 07:00:00,0,2
"844",2024-02-05 03:00:00,2024-02-05 08:00:00,0,0
"845",2024-02-05 04:00:00,2024-02-05 09:00:00,0,0
"846",2024-02-05 05:00:00,2024-02-05 10:00:00,0,0
"847",2024-02-05 06:00:00,2024-02-05 11:00:00,0,0
"848",2024-02-05 07:00:00,2024-02-05 12:00:00,0,0
"849",2024-02-05 08:00:00,2024-02-05 13:00:00,1,0
"850",2024-02-05 09:00:00,2024-02-05 14:00:00,1,0
"851",2024-02-05 10:00:00,2024-02-05 15:00:00,1,0
"852",2024-02-05 11:00:00,2024-02-05 16:00:00,1,0
"853",2024-02-05 12:00:00,2024-02-05 17:00:00,1,0
"854",2024-02-05 13:00:00,2024-02-05 18:00:00,1,0
