"","datetime_local","datetime_utc","location","sun","sky_cover"
"13016",2024-06-25 12:00:00,2024-06-25 16:00:00,"SEA",1,2
"13017",2024-06-25 13:00:00,2024-06-25 17:00:00,"SEA",1,2
"13018",2024-06-25 14:00:00,2024-06-25 18:00:00,"SEA",1,2
"13019",2024-06-25 15:00:00,2024-06-25 19:00:00,"SEA",1,4
"13020",2024-06-25 16:00:00,2024-06-25 20:00:00,"SEA",1,2
"13021",2024-06-25 17:00:00,2024-06-25 21:00:00,"SEA",1,2
"13022",2024-06-25 18:00:00,2024-06-25 22:00:00,"SEA",1,2
"13023",2024-06-25 19:00:00,2024-06-25 23:00:00,"SEA",1,2
"13024",2024-06-25 20:00:00,2024-06-26,"SEA",1,2
"13025",2024-06-25 21:00:00,2024-06-26 01:00:00,"SEA",1,2
"13026",2024-06-25 22:00:00,2024-06-26 02:00:00,"SEA",1,2
"13027",2024-06-25 23:00:00,2024-06-26 03:00:00,"SEA",1,4
"13028",2024-06-26,2024-06-26 04:00:00,"SEA",1,4
"13029",2024-06-26 01:00:00,2024-06-26 05:00:00,"SEA",0,4
"13030",2024-06-26 02:00:00,2024-06-26 06:00:00,"SEA",0,4
"13031",2024-06-26 03:00:00,2024-06-26 07:00:00,"SEA",0,4
"13032",2024-06-26 04:00:00,2024-06-26 08:00:00,"SEA",0,4
"13033",2024-06-26 05:00:00,2024-06-26 09:00:00,"SEA",0,4
"13034",2024-06-26 06:00:00,2024-06-26 10:00:00,"SEA",0,4
"13035",2024-06-26 07:00:00,2024-06-26 11:00:00,"SEA",0,4
"13036",2024-06-26 08:00:00,2024-06-26 12:00:00,"SEA",0,7
"13037",2024-06-26 09:00:00,2024-06-26 13:00:00,"SEA",1,7
"13038",2024-06-26 10:00:00,2024-06-26 14:00:00,"SEA",1,8
"13039",2024-06-26 11:00:00,2024-06-26 15:00:00,"SEA",1,8
"13040",2024-06-26 12:00:00,2024-06-26 16:00:00,"SEA",1,7
"13041",2024-06-26 13:00:00,2024-06-26 17:00:00,"SEA",1,7
"13042",2024-06-26 14:00:00,2024-06-26 18:00:00,"SEA",1,7
"13043",2024-06-26 15:00:00,2024-06-26 19:00:00,"SEA",1,7
"13044",2024-06-26 16:00:00,2024-06-26 20:00:00,"SEA",1,7
"13045",2024-06-26 17:00:00,2024-06-26 21:00:00,"SEA",1,7
"13046",2024-06-26 18:00:00,2024-06-26 22:00:00,"SEA",1,8
"13047",2024-06-26 19:00:00,2024-06-26 23:00:00,"SEA",1,8
"13048",2024-06-26 20:00:00,2024-06-27,"SEA",1,8
"13049",2024-06-26 21:00:00,2024-06-27 01:00:00,"SEA",1,8
"13050",2024-06-26 22:00:00,2024-06-27 02:00:00,"SEA",1,8
"13051",2024-06-26 23:00:00,2024-06-27 03:00:00,"SEA",1,8
"13052",2024-06-27,2024-06-27 04:00:00,"SEA",1,7
"13053",2024-06-27 01:00:00,2024-06-27 05:00:00,"SEA",0,8
"13054",2024-06-27 02:00:00,2024-06-27 06:00:00,"SEA",0,8
"13055",2024-06-27 03:00:00,2024-06-27 07:00:00,"SEA",0,8
"13056",2024-06-27 04:00:00,2024-06-27 08:00:00,"SEA",0,8
"13057",2024-06-27 05:00:00,2024-06-27 09:00:00,"SEA",0,8
"13058",2024-06-27 06:00:00,2024-06-27 10:00:00,"SEA",0,8
"13059",2024-06-27 07:00:00,2024-06-27 11:00:00,"SEA",0,8
"13060",2024-06-27 08:00:00,2024-06-27 12:00:00,"SEA",0,8
"13061",2024-06-27 09:00:00,2024-06-27 13:00:00,"SEA",1,8
"13062",2024-06-27 10:00:00,2024-06-27 14:00:00,"SEA",1,8
"13063",2024-06-27 11:00:00,2024-06-27 15:00:00,"SEA",1,8
"13064",2024-06-27 12:00:00,2024-06-27 16:00:00,"SEA",1,8
"13065",2024-06-27 13:00:00,2024-06-27 17:00:00,"SEA",1,8
"13066",2024-06-27 14:00:00,2024-06-27 18:00:00,"SEA",1,7
"13067",2024-06-27 15:00:00,2024-06-27 19:00:00,"SEA",1,7
"13068",2024-06-27 16:00:00,2024-06-27 20:00:00,"SEA",1,7
"13069",2024-06-27 17:00:00,2024-06-27 21:00:00,"SEA",1,7
"13070",2024-06-27 18:00:00,2024-06-27 22:00:00,"SEA",1,7
"13071",2024-06-27 19:00:00,2024-06-27 23:00:00,"SEA",1,7
"13072",2024-06-27 20:00:00,2024-06-28,"SEA",1,7
"13073",2024-06-27 21:00:00,2024-06-28 01:00:00,"SEA",1,7
"13074",2024-06-27 22:00:00,2024-06-28 02:00:00,"SEA",1,7
"13075",2024-06-27 23:00:00,2024-06-28 03:00:00,"SEA",1,7
"13076",2024-06-28,2024-06-28 04:00:00,"SEA",1,7
"13077",2024-06-28 01:00:00,2024-06-28 05:00:00,"SEA",0,8
"13078",2024-06-28 02:00:00,2024-06-28 06:00:00,"SEA",0,8
"13079",2024-06-28 03:00:00,2024-06-28 07:00:00,"SEA",0,8
"13080",2024-06-28 04:00:00,2024-06-28 08:00:00,"SEA",0,7.33333333333333
"13081",2024-06-28 05:00:00,2024-06-28 09:00:00,"SEA",0,7.33333333333333
"13082",2024-06-28 06:00:00,2024-06-28 10:00:00,"SEA",0,8
"13083",2024-06-28 07:00:00,2024-06-28 11:00:00,"SEA",0,8
"13084",2024-06-28 08:00:00,2024-06-28 12:00:00,"SEA",0,8
"13085",2024-06-28 09:00:00,2024-06-28 13:00:00,"SEA",1,8
"13086",2024-06-28 10:00:00,2024-06-28 14:00:00,"SEA",1,8
"13087",2024-06-28 11:00:00,2024-06-28 15:00:00,"SEA",1,8
"13088",2024-06-28 12:00:00,2024-06-28 16:00:00,"SEA",1,7
"13089",2024-06-28 13:00:00,2024-06-28 17:00:00,"SEA",1,7
"13090",2024-06-28 14:00:00,2024-06-28 18:00:00,"SEA",1,7
"13091",2024-06-28 15:00:00,2024-06-28 19:00:00,"SEA",1,7
"13092",2024-06-28 16:00:00,2024-06-28 20:00:00,"SEA",1,7
"13093",2024-06-28 17:00:00,2024-06-28 21:00:00,"SEA",1,7
"13094",2024-06-28 18:00:00,2024-06-28 22:00:00,"SEA",1,7
"13095",2024-06-28 19:00:00,2024-06-28 23:00:00,"SEA",1,7
"13096",2024-06-28 20:00:00,2024-06-29,"SEA",1,7
"13097",2024-06-28 21:00:00,2024-06-29 01:00:00,"SEA",1,7
"13098",2024-06-28 22:00:00,2024-06-29 02:00:00,"SEA",1,8
"13099",2024-06-28 23:00:00,2024-06-29 03:00:00,"SEA",1,7
"13100",2024-06-29,2024-06-29 04:00:00,"SEA",1,7
"13101",2024-06-29 01:00:00,2024-06-29 05:00:00,"SEA",0,7
"13102",2024-06-29 02:00:00,2024-06-29 06:00:00,"SEA",0,7
"13103",2024-06-29 03:00:00,2024-06-29 07:00:00,"SEA",0,8
"13104",2024-06-29 04:00:00,2024-06-29 08:00:00,"SEA",0,8
"13105",2024-06-29 05:00:00,2024-06-29 09:00:00,"SEA",0,8
"13106",2024-06-29 06:00:00,2024-06-29 10:00:00,"SEA",0,7
"13107",2024-06-29 07:00:00,2024-06-29 11:00:00,"SEA",0,7
"13108",2024-06-29 08:00:00,2024-06-29 12:00:00,"SEA",0,7
"13109",2024-06-29 09:00:00,2024-06-29 13:00:00,"SEA",1,7
"13110",2024-06-29 10:00:00,2024-06-29 14:00:00,"SEA",1,4
"13111",2024-06-29 11:00:00,2024-06-29 15:00:00,"SEA",1,4
"13112",2024-06-29 12:00:00,2024-06-29 16:00:00,"SEA",1,4
"13113",2024-06-29 13:00:00,2024-06-29 17:00:00,"SEA",1,7
"13114",2024-06-29 14:00:00,2024-06-29 18:00:00,"SEA",1,7
"13115",2024-06-29 15:00:00,2024-06-29 19:00:00,"SEA",1,7
"13116",2024-06-29 16:00:00,2024-06-29 20:00:00,"SEA",1,7
"13117",2024-06-29 17:00:00,2024-06-29 21:00:00,"SEA",1,7
"13118",2024-06-29 18:00:00,2024-06-29 22:00:00,"SEA",1,4
"13119",2024-06-29 19:00:00,2024-06-29 23:00:00,"SEA",1,4
"13120",2024-06-29 20:00:00,2024-06-30,"SEA",1,7
"13121",2024-06-29 21:00:00,2024-06-30 01:00:00,"SEA",1,7
"13122",2024-06-29 22:00:00,2024-06-30 02:00:00,"SEA",1,8
"13123",2024-06-29 23:00:00,2024-06-30 03:00:00,"SEA",1,8
"13124",2024-06-30,2024-06-30 04:00:00,"SEA",1,8
"13125",2024-06-30 01:00:00,2024-06-30 05:00:00,"SEA",0,8
"13126",2024-06-30 02:00:00,2024-06-30 06:00:00,"SEA",0,7.5
"13127",2024-06-30 03:00:00,2024-06-30 07:00:00,"SEA",0,7.83333333333333
"13128",2024-06-30 04:00:00,2024-06-30 08:00:00,"SEA",0,8
"13129",2024-06-30 05:00:00,2024-06-30 09:00:00,"SEA",0,8
"13130",2024-06-30 06:00:00,2024-06-30 10:00:00,"SEA",0,8
"13131",2024-06-30 07:00:00,2024-06-30 11:00:00,"SEA",0,8
"13132",2024-06-30 08:00:00,2024-06-30 12:00:00,"SEA",0,8
"13133",2024-06-30 09:00:00,2024-06-30 13:00:00,"SEA",1,8
"13134",2024-06-30 10:00:00,2024-06-30 14:00:00,"SEA",1,8
"13135",2024-06-30 11:00:00,2024-06-30 15:00:00,"SEA",1,8
"13136",2024-06-30 12:00:00,2024-06-30 16:00:00,"SEA",1,8
"13137",2024-06-30 13:00:00,2024-06-30 17:00:00,"SEA",1,7.5
"13138",2024-06-30 14:00:00,2024-06-30 18:00:00,"SEA",1,7
"13139",2024-06-30 15:00:00,2024-06-30 19:00:00,"SEA",1,7
"13140",2024-06-30 16:00:00,2024-06-30 20:00:00,"SEA",1,7
"13141",2024-06-30 17:00:00,2024-06-30 21:00:00,"SEA",1,4
"13142",2024-06-30 18:00:00,2024-06-30 22:00:00,"SEA",1,4
"13143",2024-06-30 19:00:00,2024-06-30 23:00:00,"SEA",1,7
"13144",2024-06-30 20:00:00,2024-07-01,"SEA",1,7
"13145",2024-06-30 21:00:00,2024-07-01 01:00:00,"SEA",1,7
"13146",2024-06-30 22:00:00,2024-07-01 02:00:00,"SEA",1,7
"13147",2024-06-30 23:00:00,2024-07-01 03:00:00,"SEA",1,7
"13148",2024-07-01,2024-07-01 04:00:00,"SEA",1,7
"13149",2024-07-01 01:00:00,2024-07-01 05:00:00,"SEA",0,7
"13150",2024-07-01 02:00:00,2024-07-01 06:00:00,"SEA",0,4
"13151",2024-07-01 03:00:00,2024-07-01 07:00:00,"SEA",0,7
"13152",2024-07-01 04:00:00,2024-07-01 08:00:00,"SEA",0,7.5
"13153",2024-07-01 05:00:00,2024-07-01 09:00:00,"SEA",0,8
"13154",2024-07-01 06:00:00,2024-07-01 10:00:00,"SEA",0,8
"13155",2024-07-01 07:00:00,2024-07-01 11:00:00,"SEA",0,8
"13156",2024-07-01 08:00:00,2024-07-01 12:00:00,"SEA",0,8
"13157",2024-07-01 09:00:00,2024-07-01 13:00:00,"SEA",1,7
"13158",2024-07-01 10:00:00,2024-07-01 14:00:00,"SEA",1,8
"13159",2024-07-01 11:00:00,2024-07-01 15:00:00,"SEA",1,8
"13160",2024-07-01 12:00:00,2024-07-01 16:00:00,"SEA",1,8
"13161",2024-07-01 13:00:00,2024-07-01 17:00:00,"SEA",1,7.5
"13162",2024-07-01 14:00:00,2024-07-01 18:00:00,"SEA",1,7.5
"13163",2024-07-01 15:00:00,2024-07-01 19:00:00,"SEA",1,7
"13164",2024-07-01 16:00:00,2024-07-01 20:00:00,"SEA",1,7
"13165",2024-07-01 17:00:00,2024-07-01 21:00:00,"SEA",1,7
"13166",2024-07-01 18:00:00,2024-07-01 22:00:00,"SEA",1,7
"13167",2024-07-01 19:00:00,2024-07-01 23:00:00,"SEA",1,7
"13168",2024-07-01 20:00:00,2024-07-02,"SEA",1,7
"13169",2024-07-01 21:00:00,2024-07-02 01:00:00,"SEA",1,7
"13170",2024-07-01 22:00:00,2024-07-02 02:00:00,"SEA",1,7
"13171",2024-07-01 23:00:00,2024-07-02 03:00:00,"SEA",1,7
"13172",2024-07-02,2024-07-02 04:00:00,"SEA",1,7
"13173",2024-07-02 01:00:00,2024-07-02 05:00:00,"SEA",0,7
"13174",2024-07-02 02:00:00,2024-07-02 06:00:00,"SEA",0,8
"13175",2024-07-02 03:00:00,2024-07-02 07:00:00,"SEA",0,7
"13176",2024-07-02 04:00:00,2024-07-02 08:00:00,"SEA",0,7
"13177",2024-07-02 05:00:00,2024-07-02 09:00:00,"SEA",0,8
"13178",2024-07-02 06:00:00,2024-07-02 10:00:00,"SEA",0,7.5
"13179",2024-07-02 07:00:00,2024-07-02 11:00:00,"SEA",0,7
"13180",2024-07-02 08:00:00,2024-07-02 12:00:00,"SEA",0,7
"13181",2024-07-02 09:00:00,2024-07-02 13:00:00,"SEA",1,7
"13182",2024-07-02 10:00:00,2024-07-02 14:00:00,"SEA",1,7.5
"13183",2024-07-02 11:00:00,2024-07-02 15:00:00,"SEA",1,8
"13184",2024-07-02 12:00:00,2024-07-02 16:00:00,"SEA",1,7.5
"13185",2024-07-02 13:00:00,2024-07-02 17:00:00,"SEA",1,7
"13186",2024-07-02 14:00:00,2024-07-02 18:00:00,"SEA",1,7
"13187",2024-07-02 15:00:00,2024-07-02 19:00:00,"SEA",1,7
"13188",2024-07-02 16:00:00,2024-07-02 20:00:00,"SEA",1,4
"13189",2024-07-02 17:00:00,2024-07-02 21:00:00,"SEA",1,4
"13190",2024-07-02 18:00:00,2024-07-02 22:00:00,"SEA",1,4
"13191",2024-07-02 19:00:00,2024-07-02 23:00:00,"SEA",1,4
"13192",2024-07-02 20:00:00,2024-07-03,"SEA",1,4
"13193",2024-07-02 21:00:00,2024-07-03 01:00:00,"SEA",1,4
"13194",2024-07-02 22:00:00,2024-07-03 02:00:00,"SEA",1,7
"13195",2024-07-02 23:00:00,2024-07-03 03:00:00,"SEA",1,7
"13196",2024-07-03,2024-07-03 04:00:00,"SEA",1,7
"13197",2024-07-03 01:00:00,2024-07-03 05:00:00,"SEA",0,4
"13198",2024-07-03 02:00:00,2024-07-03 06:00:00,"SEA",0,4
"13199",2024-07-03 03:00:00,2024-07-03 07:00:00,"SEA",0,7
"13200",2024-07-03 04:00:00,2024-07-03 08:00:00,"SEA",0,8
"13201",2024-07-03 05:00:00,2024-07-03 09:00:00,"SEA",0,7.33333333333333
"13202",2024-07-03 06:00:00,2024-07-03 10:00:00,"SEA",0,8
"13203",2024-07-03 07:00:00,2024-07-03 11:00:00,"SEA",0,8
"13204",2024-07-03 08:00:00,2024-07-03 12:00:00,"SEA",0,8
"13205",2024-07-03 09:00:00,2024-07-03 13:00:00,"SEA",1,8
"13206",2024-07-03 10:00:00,2024-07-03 14:00:00,"SEA",1,7
"13207",2024-07-03 11:00:00,2024-07-03 15:00:00,"SEA",1,7
"13208",2024-07-03 12:00:00,2024-07-03 16:00:00,"SEA",1,7
"13209",2024-07-03 13:00:00,2024-07-03 17:00:00,"SEA",1,4
"13210",2024-07-03 14:00:00,2024-07-03 18:00:00,"SEA",1,4
"13211",2024-07-03 15:00:00,2024-07-03 19:00:00,"SEA",1,4
"13212",2024-07-03 16:00:00,2024-07-03 20:00:00,"SEA",1,2
"13213",2024-07-03 17:00:00,2024-07-03 21:00:00,"SEA",1,2
"13214",2024-07-03 18:00:00,2024-07-03 22:00:00,"SEA",1,2
"13215",2024-07-03 19:00:00,2024-07-03 23:00:00,"SEA",1,2
"13216",2024-07-03 20:00:00,2024-07-04,"SEA",1,2
"13217",2024-07-03 21:00:00,2024-07-04 01:00:00,"SEA",1,2
"13218",2024-07-03 22:00:00,2024-07-04 02:00:00,"SEA",1,0
"13219",2024-07-03 23:00:00,2024-07-04 03:00:00,"SEA",1,2
"13220",2024-07-04,2024-07-04 04:00:00,"SEA",1,2
"13221",2024-07-04 01:00:00,2024-07-04 05:00:00,"SEA",0,0
"13222",2024-07-04 02:00:00,2024-07-04 06:00:00,"SEA",0,0
"13223",2024-07-04 03:00:00,2024-07-04 07:00:00,"SEA",0,0
"13224",2024-07-04 04:00:00,2024-07-04 08:00:00,"SEA",0,0
"13225",2024-07-04 05:00:00,2024-07-04 09:00:00,"SEA",0,0
"13226",2024-07-04 06:00:00,2024-07-04 10:00:00,"SEA",0,0
"13227",2024-07-04 07:00:00,2024-07-04 11:00:00,"SEA",0,0
"13228",2024-07-04 08:00:00,2024-07-04 12:00:00,"SEA",0,0
"13229",2024-07-04 09:00:00,2024-07-04 13:00:00,"SEA",1,0
"13230",2024-07-04 10:00:00,2024-07-04 14:00:00,"SEA",1,0
"13231",2024-07-04 11:00:00,2024-07-04 15:00:00,"SEA",1,0
"13232",2024-07-04 12:00:00,2024-07-04 16:00:00,"SEA",1,0
"13233",2024-07-04 13:00:00,2024-07-04 17:00:00,"SEA",1,0
"13234",2024-07-04 14:00:00,2024-07-04 18:00:00,"SEA",1,0
"13235",2024-07-04 15:00:00,2024-07-04 19:00:00,"SEA",1,0
"13236",2024-07-04 16:00:00,2024-07-04 20:00:00,"SEA",1,0
"13237",2024-07-04 17:00:00,2024-07-04 21:00:00,"SEA",1,0
"13238",2024-07-04 18:00:00,2024-07-04 22:00:00,"SEA",1,0
"13239",2024-07-04 19:00:00,2024-07-04 23:00:00,"SEA",1,0
"13240",2024-07-04 20:00:00,2024-07-05,"SEA",1,0
"13241",2024-07-04 21:00:00,2024-07-05 01:00:00,"SEA",1,0
"13242",2024-07-04 22:00:00,2024-07-05 02:00:00,"SEA",1,0
"13243",2024-07-04 23:00:00,2024-07-05 03:00:00,"SEA",1,0
"13244",2024-07-05,2024-07-05 04:00:00,"SEA",1,0
"13245",2024-07-05 01:00:00,2024-07-05 05:00:00,"SEA",0,0
"13246",2024-07-05 02:00:00,2024-07-05 06:00:00,"SEA",0,0
"13247",2024-07-05 03:00:00,2024-07-05 07:00:00,"SEA",0,0
"13248",2024-07-05 04:00:00,2024-07-05 08:00:00,"SEA",0,0
"13249",2024-07-05 05:00:00,2024-07-05 09:00:00,"SEA",0,0
"13250",2024-07-05 06:00:00,2024-07-05 10:00:00,"SEA",0,0
"13251",2024-07-05 07:00:00,2024-07-05 11:00:00,"SEA",0,2
"13252",2024-07-05 08:00:00,2024-07-05 12:00:00,"SEA",0,2
"13253",2024-07-05 09:00:00,2024-07-05 13:00:00,"SEA",1,2
"13254",2024-07-05 10:00:00,2024-07-05 14:00:00,"SEA",1,2
"13255",2024-07-05 11:00:00,2024-07-05 15:00:00,"SEA",1,2
"13256",2024-07-05 12:00:00,2024-07-05 16:00:00,"SEA",1,0
"13257",2024-07-05 13:00:00,2024-07-05 17:00:00,"SEA",1,0
"13258",2024-07-05 14:00:00,2024-07-05 18:00:00,"SEA",1,0
"13259",2024-07-05 15:00:00,2024-07-05 19:00:00,"SEA",1,0
"13260",2024-07-05 16:00:00,2024-07-05 20:00:00,"SEA",1,0
"13261",2024-07-05 17:00:00,2024-07-05 21:00:00,"SEA",1,0
"13262",2024-07-05 18:00:00,2024-07-05 22:00:00,"SEA",1,0
"13263",2024-07-05 19:00:00,2024-07-05 23:00:00,"SEA",1,2
"13264",2024-07-05 20:00:00,2024-07-06,"SEA",1,2
"13265",2024-07-05 21:00:00,2024-07-06 01:00:00,"SEA",1,2
"13266",2024-07-05 22:00:00,2024-07-06 02:00:00,"SEA",1,2
"13267",2024-07-05 23:00:00,2024-07-06 03:00:00,"SEA",1,0
"13268",2024-07-06,2024-07-06 04:00:00,"SEA",1,0
"13269",2024-07-06 01:00:00,2024-07-06 05:00:00,"SEA",0,0
"13270",2024-07-06 02:00:00,2024-07-06 06:00:00,"SEA",0,0
"13271",2024-07-06 03:00:00,2024-07-06 07:00:00,"SEA",0,0
"13272",2024-07-06 04:00:00,2024-07-06 08:00:00,"SEA",0,0
"13273",2024-07-06 05:00:00,2024-07-06 09:00:00,"SEA",0,0
"13274",2024-07-06 06:00:00,2024-07-06 10:00:00,"SEA",0,0
"13275",2024-07-06 07:00:00,2024-07-06 11:00:00,"SEA",0,4
"13276",2024-07-06 08:00:00,2024-07-06 12:00:00,"SEA",0,4
"13277",2024-07-06 09:00:00,2024-07-06 13:00:00,"SEA",1,2
"13278",2024-07-06 10:00:00,2024-07-06 14:00:00,"SEA",1,2
"13279",2024-07-06 11:00:00,2024-07-06 15:00:00,"SEA",1,2
"13280",2024-07-06 12:00:00,2024-07-06 16:00:00,"SEA",1,0
"13281",2024-07-06 13:00:00,2024-07-06 17:00:00,"SEA",1,0
"13282",2024-07-06 14:00:00,2024-07-06 18:00:00,"SEA",1,0
"13283",2024-07-06 15:00:00,2024-07-06 19:00:00,"SEA",1,0
"13284",2024-07-06 16:00:00,2024-07-06 20:00:00,"SEA",1,0
"13285",2024-07-06 17:00:00,2024-07-06 21:00:00,"SEA",1,0
"13286",2024-07-06 18:00:00,2024-07-06 22:00:00,"SEA",1,0
"13287",2024-07-06 19:00:00,2024-07-06 23:00:00,"SEA",1,0
"13288",2024-07-06 20:00:00,2024-07-07,"SEA",1,0
"13289",2024-07-06 21:00:00,2024-07-07 01:00:00,"SEA",1,0
"13290",2024-07-06 22:00:00,2024-07-07 02:00:00,"SEA",1,0
"13291",2024-07-06 23:00:00,2024-07-07 03:00:00,"SEA",1,2
"13292",2024-07-07,2024-07-07 04:00:00,"SEA",1,0
"13293",2024-07-07 01:00:00,2024-07-07 05:00:00,"SEA",0,0
"13294",2024-07-07 02:00:00,2024-07-07 06:00:00,"SEA",0,0
"13295",2024-07-07 03:00:00,2024-07-07 07:00:00,"SEA",0,0
"13296",2024-07-07 04:00:00,2024-07-07 08:00:00,"SEA",0,0
"13297",2024-07-07 05:00:00,2024-07-07 09:00:00,"SEA",0,0
"13298",2024-07-07 06:00:00,2024-07-07 10:00:00,"SEA",0,0
"13299",2024-07-07 07:00:00,2024-07-07 11:00:00,"SEA",0,0
"13300",2024-07-07 08:00:00,2024-07-07 12:00:00,"SEA",0,0
"13301",2024-07-07 09:00:00,2024-07-07 13:00:00,"SEA",1,0
"13302",2024-07-07 10:00:00,2024-07-07 14:00:00,"SEA",1,0
"13303",2024-07-07 11:00:00,2024-07-07 15:00:00,"SEA",1,0
"13304",2024-07-07 12:00:00,2024-07-07 16:00:00,"SEA",1,0
"13305",2024-07-07 13:00:00,2024-07-07 17:00:00,"SEA",1,0
"13306",2024-07-07 14:00:00,2024-07-07 18:00:00,"SEA",1,0
"13307",2024-07-07 15:00:00,2024-07-07 19:00:00,"SEA",1,0
"13308",2024-07-07 16:00:00,2024-07-07 20:00:00,"SEA",1,0
"13309",2024-07-07 17:00:00,2024-07-07 21:00:00,"SEA",1,0
"13310",2024-07-07 18:00:00,2024-07-07 22:00:00,"SEA",1,0
"13311",2024-07-07 19:00:00,2024-07-07 23:00:00,"SEA",1,0
"13312",2024-07-07 20:00:00,2024-07-08,"SEA",1,0
"13313",2024-07-07 21:00:00,2024-07-08 01:00:00,"SEA",1,0
"13314",2024-07-07 22:00:00,2024-07-08 02:00:00,"SEA",1,0
"13315",2024-07-07 23:00:00,2024-07-08 03:00:00,"SEA",1,0
"13316",2024-07-08,2024-07-08 04:00:00,"SEA",1,0
"13317",2024-07-08 01:00:00,2024-07-08 05:00:00,"SEA",0,0
"13318",2024-07-08 02:00:00,2024-07-08 06:00:00,"SEA",0,0
"13319",2024-07-08 03:00:00,2024-07-08 07:00:00,"SEA",0,0
"13320",2024-07-08 04:00:00,2024-07-08 08:00:00,"SEA",0,0
"13321",2024-07-08 05:00:00,2024-07-08 09:00:00,"SEA",0,0
"13322",2024-07-08 06:00:00,2024-07-08 10:00:00,"SEA",0,0
"13323",2024-07-08 07:00:00,2024-07-08 11:00:00,"SEA",0,0
"13324",2024-07-08 08:00:00,2024-07-08 12:00:00,"SEA",0,0
"13325",2024-07-08 09:00:00,2024-07-08 13:00:00,"SEA",1,0
"13326",2024-07-08 10:00:00,2024-07-08 14:00:00,"SEA",1,0
"13327",2024-07-08 11:00:00,2024-07-08 15:00:00,"SEA",1,0
"13328",2024-07-08 12:00:00,2024-07-08 16:00:00,"SEA",1,2
"13329",2024-07-08 13:00:00,2024-07-08 17:00:00,"SEA",1,2
"13330",2024-07-08 14:00:00,2024-07-08 18:00:00,"SEA",1,2
"13331",2024-07-08 15:00:00,2024-07-08 19:00:00,"SEA",1,2
"13332",2024-07-08 16:00:00,2024-07-08 20:00:00,"SEA",1,2
"13333",2024-07-08 17:00:00,2024-07-08 21:00:00,"SEA",1,2
"13334",2024-07-08 18:00:00,2024-07-08 22:00:00,"SEA",1,2
"13335",2024-07-08 19:00:00,2024-07-08 23:00:00,"SEA",1,2
"13336",2024-07-08 20:00:00,2024-07-09,"SEA",1,2
"13337",2024-07-08 21:00:00,2024-07-09 01:00:00,"SEA",1,2
"13338",2024-07-08 22:00:00,2024-07-09 02:00:00,"SEA",1,0
"13339",2024-07-08 23:00:00,2024-07-09 03:00:00,"SEA",1,0
"13340",2024-07-09,2024-07-09 04:00:00,"SEA",1,0
"13341",2024-07-09 01:00:00,2024-07-09 05:00:00,"SEA",0,0
"13342",2024-07-09 02:00:00,2024-07-09 06:00:00,"SEA",0,0
"13343",2024-07-09 03:00:00,2024-07-09 07:00:00,"SEA",0,0
"13344",2024-07-09 04:00:00,2024-07-09 08:00:00,"SEA",0,0
"13345",2024-07-09 05:00:00,2024-07-09 09:00:00,"SEA",0,0
"13346",2024-07-09 06:00:00,2024-07-09 10:00:00,"SEA",0,0
"13347",2024-07-09 07:00:00,2024-07-09 11:00:00,"SEA",0,0
"13348",2024-07-09 08:00:00,2024-07-09 12:00:00,"SEA",0,0
"13349",2024-07-09 09:00:00,2024-07-09 13:00:00,"SEA",1,0
"13350",2024-07-09 10:00:00,2024-07-09 14:00:00,"SEA",1,0
"13351",2024-07-09 11:00:00,2024-07-09 15:00:00,"SEA",1,0
"13352",2024-07-09 12:00:00,2024-07-09 16:00:00,"SEA",1,0
"13353",2024-07-09 13:00:00,2024-07-09 17:00:00,"SEA",1,0
"13354",2024-07-09 14:00:00,2024-07-09 18:00:00,"SEA",1,0
"13355",2024-07-09 15:00:00,2024-07-09 19:00:00,"SEA",1,0
"13356",2024-07-09 16:00:00,2024-07-09 20:00:00,"SEA",1,0
"13357",2024-07-09 17:00:00,2024-07-09 21:00:00,"SEA",1,0
"13358",2024-07-09 18:00:00,2024-07-09 22:00:00,"SEA",1,0
"13359",2024-07-09 19:00:00,2024-07-09 23:00:00,"SEA",1,0
"13360",2024-07-09 20:00:00,2024-07-10,"SEA",1,0
"13361",2024-07-09 21:00:00,2024-07-10 01:00:00,"SEA",1,0
"13362",2024-07-09 22:00:00,2024-07-10 02:00:00,"SEA",1,0
"13363",2024-07-09 23:00:00,2024-07-10 03:00:00,"SEA",1,0
"13364",2024-07-10,2024-07-10 04:00:00,"SEA",1,0
"13365",2024-07-10 01:00:00,2024-07-10 05:00:00,"SEA",0,0
"13366",2024-07-10 02:00:00,2024-07-10 06:00:00,"SEA",0,0
"13367",2024-07-10 03:00:00,2024-07-10 07:00:00,"SEA",0,0
"13368",2024-07-10 04:00:00,2024-07-10 08:00:00,"SEA",0,0
"13369",2024-07-10 05:00:00,2024-07-10 09:00:00,"SEA",0,2
"13370",2024-07-10 06:00:00,2024-07-10 10:00:00,"SEA",0,2
"13371",2024-07-10 07:00:00,2024-07-10 11:00:00,"SEA",0,0
"13372",2024-07-10 08:00:00,2024-07-10 12:00:00,"SEA",0,2
"13373",2024-07-10 09:00:00,2024-07-10 13:00:00,"SEA",1,2
"13374",2024-07-10 10:00:00,2024-07-10 14:00:00,"SEA",1,0
"13375",2024-07-10 11:00:00,2024-07-10 15:00:00,"SEA",1,0
"13376",2024-07-10 12:00:00,2024-07-10 16:00:00,"SEA",1,0
